animal,timestep,roi,side,value
2,6,lp,re,2634.64917
2,7,lp,re,2612.425781
2,8,lp,re,2610.699707
2,9,lp,re,2625.802979
2,10,lp,re,2618.682861
2,11,lp,re,2642.416504
2,12,lp,re,2553.091797
2,13,lp,re,2666.150146
2,14,lp,re,2637.669678
2,15,lp,re,2678.232666
2,16,lp,re,2532.810303
2,17,lp,re,2278.213135
2,18,lp,re,2021.889771
2,19,lp,re,1973.128052
2,20,lp,re,2086.83374
2,21,lp,re,2214.563721
2,22,lp,re,2423.419678
2,23,lp,re,2531.084229
2,24,lp,re,2570.136719
2,25,lp,re,2539.93042
2,26,lp,re,2560.643311
2,27,lp,re,2558.701416
2,28,lp,re,2521.375
2,29,lp,re,2472.613037
2,30,lp,re,2521.375
2,31,lp,re,2555.465088
2,32,lp,re,2541.87207
2,33,lp,re,2487.932129
2,34,lp,re,2593.438965
2,35,lp,re,2547.266113
2,36,lp,re,2564.958496
2,37,lp,re,2606.600342
2,38,lp,re,2576.393799
2,39,lp,re,2522.238037
3,0,lp,re,1920.853271
3,1,lp,re,1926.932007
3,2,lp,re,1901.857544
3,3,lp,re,1902.997192
3,4,lp,re,1923.702637
3,5,lp,re,1875.073486
3,6,lp,re,1926.741943
3,7,lp,re,1911.165405
3,8,lp,re,1902.427368
3,9,lp,re,1919.333618
3,10,lp,re,1893.119507
3,11,lp,re,1924.462524
3,12,lp,re,1877.162964
3,13,lp,re,1875.833252
3,14,lp,re,1678.847046
3,15,lp,re,1508.834839
3,16,lp,re,1422.973877
3,17,lp,re,1577.219604
3,18,lp,re,1745.9021
3,19,lp,re,1831.383179
3,20,lp,re,1805.54895
3,21,lp,re,1779.144775
3,22,lp,re,1747.04187
3,23,lp,re,1728.995972
3,24,lp,re,1729.755737
3,25,lp,re,1753.120605
3,26,lp,re,1774.965698
3,27,lp,re,1800.230103
3,28,lp,re,1809.728027
3,29,lp,re,1802.509521
3,30,lp,re,1776.865234
3,31,lp,re,1800.420044
3,32,lp,re,1806.878662
3,33,lp,re,1797.76062
3,34,lp,re,1768.317139
3,35,lp,re,1803.839233
3,36,lp,re,1808.018311
3,37,lp,re,1798.140503
3,38,lp,re,1810.867676
3,39,lp,re,1824.544678
4,0,lp,re,2566.497803
4,1,lp,re,2503.637939
4,2,lp,re,2504.194092
4,3,lp,re,2494.552002
4,4,lp,re,2499.187744
4,5,lp,re,2509.015381
4,6,lp,re,2501.041992
4,7,lp,re,2498.631348
4,8,lp,re,2468.962891
4,9,lp,re,2483.05542
4,10,lp,re,2475.267578
4,11,lp,re,2480.088623
4,12,lp,re,2502.154541
4,13,lp,re,2478.605225
4,14,lp,re,2366.792725
4,15,lp,re,2137.233887
4,16,lp,re,2113.499023
4,17,lp,re,2306.157959
4,18,lp,re,2425.016846
4,19,lp,re,2454.314209
4,20,lp,re,2401.838379
4,21,lp,re,2343.985107
4,22,lp,re,2326.369629
4,23,lp,re,2363.454834
4,24,lp,re,2388.116699
4,25,lp,re,2426.500244
4,26,lp,re,2421.493652
4,27,lp,re,2400.540283
4,28,lp,re,2380.699707
4,29,lp,re,2415.189209
4,30,lp,re,2419.639404
4,31,lp,re,2405.917725
4,32,lp,re,2421.122803
4,33,lp,re,2455.426758
4,34,lp,re,2441.519775
4,35,lp,re,2446.71167
4,36,lp,re,2421.493652
4,37,lp,re,2451.347412
4,38,lp,re,2455.797607
4,39,lp,re,2473.04248
5,0,lp,re,2083.914551
5,1,lp,re,2079.037354
5,2,lp,re,2059.202881
5,3,lp,re,2083.426758
5,4,lp,re,2090.905273
5,5,lp,re,2084.890137
5,6,lp,re,2067.494141
5,7,lp,re,2056.76416
5,8,lp,re,2071.233643
5,9,lp,re,2063.267334
5,10,lp,re,2045.058594
5,11,lp,re,2047.984985
5,12,lp,re,2088.466797
5,13,lp,re,2054.813232
5,14,lp,re,2070.420654
5,15,lp,re,2069.770264
5,16,lp,re,2110.902344
5,17,lp,re,2039.205811
5,18,lp,re,1841.02417
5,19,lp,re,1716.815186
5,20,lp,re,1741.526978
5,21,lp,re,1851.266602
5,22,lp,re,1925.239258
5,23,lp,re,2032.865356
5,24,lp,re,2039.531006
5,25,lp,re,2075.297852
5,26,lp,re,2067.494141
5,27,lp,re,2064.405273
5,28,lp,re,2066.518799
5,29,lp,re,2030.264038
5,30,lp,re,2033.027954
5,31,lp,re,1988.319214
5,32,lp,re,2030.914429
5,33,lp,re,2003.60144
5,34,lp,re,2027.988037
5,35,lp,re,2048.960449
5,36,lp,re,2039.043213
5,37,lp,re,2056.601562
5,38,lp,re,2056.438965
5,39,lp,re,2065.543213
6,0,lp,re,1855.031982
6,1,lp,re,1787.497681
6,2,lp,re,1772.188232
6,3,lp,re,1766.508911
6,4,lp,re,1753.174927
6,5,lp,re,1773.422852
6,6,lp,re,1788.7323
6,7,lp,re,1774.781006
6,8,lp,re,1742.804077
6,9,lp,re,1766.015137
6,10,lp,re,1783.917236
6,11,lp,re,1748.112915
6,12,lp,re,1757.619629
6,13,lp,re,1764.410034
6,14,lp,re,1657.984985
6,15,lp,re,1404.268433
6,16,lp,re,1450.32019
6,17,lp,re,1630.205811
6,18,lp,re,1704.036621
6,19,lp,re,1746.260986
6,20,lp,re,1716.135986
6,21,lp,re,1717.370728
6,22,lp,re,1675.763672
6,23,lp,re,1701.197021
6,24,lp,re,1707.864014
6,25,lp,re,1688.356812
6,26,lp,re,1724.655029
6,27,lp,re,1723.543823
6,28,lp,re,1745.890625
6,29,lp,re,1701.814331
6,30,lp,re,1724.161133
6,31,lp,re,1725.025391
6,32,lp,re,1721.815308
6,33,lp,re,1732.062744
6,34,lp,re,1714.777954
6,35,lp,re,1704.777466
6,36,lp,re,1726.630371
6,37,lp,re,1726.753906
6,38,lp,re,1704.407104
6,39,lp,re,1732.186279
7,0,lp,re,2412.233643
7,1,lp,re,2340.384033
7,2,lp,re,2362.20874
7,3,lp,re,2359.266113
7,4,lp,re,2365.886963
7,5,lp,re,2337.686523
7,6,lp,re,2369.320068
7,7,lp,re,2339.403076
7,8,lp,re,2352.399902
7,9,lp,re,2374.960205
7,10,lp,re,2351.418945
7,11,lp,re,2337.196289
7,12,lp,re,2325.18042
7,13,lp,re,2361.963379
7,14,lp,re,2325.425537
7,15,lp,re,2119.930908
7,16,lp,re,1926.942383
7,17,lp,re,1922.037964
7,18,lp,re,2159.16626
7,19,lp,re,2250.633301
7,20,lp,re,2314.145508
7,21,lp,re,2360.001709
7,22,lp,re,2298.451416
7,23,lp,re,2267.553711
7,24,lp,re,2262.404053
7,25,lp,re,2261.913574
7,26,lp,re,2270.250977
7,27,lp,re,2277.117188
7,28,lp,re,2318.804688
7,29,lp,re,2292.075684
7,30,lp,re,2303.355713
7,31,lp,re,2283.738037
7,32,lp,re,2297.960938
7,33,lp,re,2301.63916
7,34,lp,re,2300.167969
7,35,lp,re,2303.355713
7,36,lp,re,2307.524658
7,37,lp,re,2345.533691
7,38,lp,re,2331.065674
7,39,lp,re,2346.759766
8,0,lp,re,2344.910156
8,1,lp,re,2329.436279
8,2,lp,re,2283.807617
8,3,lp,re,2300.075195
8,4,lp,re,2286.981689
8,5,lp,re,2316.342773
8,6,lp,re,2324.278076
8,7,lp,re,2317.532959
8,8,lp,re,2295.313965
8,9,lp,re,2309.200928
8,10,lp,re,2362.368164
8,11,lp,re,2320.707275
8,12,lp,re,2303.249268
8,13,lp,re,2376.255127
8,14,lp,re,2282.617432
8,15,lp,re,2115.577148
8,16,lp,re,1749.755371
8,17,lp,re,1781.100098
8,18,lp,re,2008.846069
8,19,lp,re,2161.602539
8,20,lp,re,2334.19751
8,21,lp,re,2317.532959
8,22,lp,re,2326.658691
8,23,lp,re,2332.213623
8,24,lp,re,2279.046387
8,25,lp,re,2281.030273
8,26,lp,re,2278.25293
8,27,lp,re,2277.855957
8,28,lp,re,2257.62085
8,29,lp,re,2258.017578
8,30,lp,re,2278.25293
8,31,lp,re,2300.471924
8,32,lp,re,2316.739502
8,33,lp,re,2280.633545
8,34,lp,re,2323.484619
8,35,lp,re,2316.342773
8,36,lp,re,2298.091309
8,37,lp,re,2330.229736
8,38,lp,re,2341.339355
8,39,lp,re,2324.278076
1,0,lp,li,2532.478516
1,1,lp,li,2522.070801
1,2,lp,li,2520.796143
1,3,lp,li,2515.061523
1,4,lp,li,2480.439453
1,5,lp,li,2544.160645
1,6,lp,li,2553.931396
1,7,lp,li,2505.928467
1,8,lp,li,2552.65625
1,9,lp,li,2498.281494
1,10,lp,li,2488.723389
1,11,lp,li,2499.768311
1,12,lp,li,2484.050537
1,13,lp,li,2525.256836
1,14,lp,li,2511.662842
1,15,lp,li,2290.339355
1,16,lp,li,2228.742676
1,17,lp,li,2189.023193
1,18,lp,li,2405.674561
1,19,lp,li,2503.379639
1,20,lp,li,2503.379395
1,21,lp,li,2502.317627
1,22,lp,li,2472.368652
1,23,lp,li,2422.029297
1,24,lp,li,2429.675537
1,25,lp,li,2436.260254
1,26,lp,li,2488.936035
1,27,lp,li,2512.087646
1,28,lp,li,2501.467773
1,29,lp,li,2491.697021
1,30,lp,li,2455.80127
1,31,lp,li,2474.49292
1,32,lp,li,2475.129639
1,33,lp,li,2493.395996
1,34,lp,li,2473.429932
1,35,lp,li,2436.896973
1,36,lp,li,2482.563721
1,37,lp,li,2477.25415
1,38,lp,li,2479.590088
1,39,lp,li,2447.729736
2,0,lp,li,2913.528809
2,1,lp,li,2883.704834
2,2,lp,li,2833.465332
2,3,lp,li,2792.812256
2,4,lp,li,2787.664062
2,5,lp,li,2805.239014
2,6,lp,li,2795.297607
2,7,lp,li,2796.007812
2,8,lp,li,2857.076172
2,9,lp,li,2781.983398
2,10,lp,li,2811.807373
2,11,lp,li,2824.056641
2,12,lp,li,2844.826904
2,13,lp,li,2806.83667
2,14,lp,li,2830.80249
2,15,lp,li,2816.955566
2,16,lp,li,2703.162598
2,17,lp,li,2340.480469
2,18,lp,li,2084.845459
2,19,lp,li,2042.594604
2,20,lp,li,2191.537598
2,21,lp,li,2398.353271
2,22,lp,li,2583.156006
2,23,lp,li,2688.605469
2,24,lp,li,2739.732422
2,25,lp,li,2721.980225
2,26,lp,li,2736.537109
2,27,lp,li,2646.532227
2,28,lp,li,2654.520996
2,29,lp,li,2638.543701
2,30,lp,li,2644.046875
2,31,lp,li,2639.608887
2,32,lp,li,2643.691895
2,33,lp,li,2697.481689
2,34,lp,li,2733.874268
2,35,lp,li,2707.245605
2,36,lp,li,2682.924805
2,37,lp,li,2708.665771
2,38,lp,li,2701.742432
2,39,lp,li,2690.73584
3,0,lp,li,2115.066895
3,1,lp,li,2072.677979
3,2,lp,li,2045.724243
3,3,lp,li,2064.154297
3,4,lp,li,2059.085938
3,5,lp,li,2074.060303
3,6,lp,li,2089.034668
3,7,lp,li,2064.845459
3,8,lp,li,2062.541504
3,9,lp,li,2089.72583
3,10,lp,li,2060.007568
3,11,lp,li,2065.766846
3,12,lp,li,2074.060303
3,13,lp,li,2083.736084
3,14,lp,li,1887.226685
3,15,lp,li,1738.404907
3,16,lp,li,1651.78418
3,17,lp,li,1856.356567
3,18,lp,li,1992.047119
3,19,lp,li,2056.321533
3,20,lp,li,2021.995728
3,21,lp,li,1996.884888
3,22,lp,li,2024.760254
3,23,lp,li,1998.497559
3,24,lp,li,1971.77417
3,25,lp,li,2006.330322
3,26,lp,li,2035.127075
3,27,lp,li,2004.026489
3,28,lp,li,2009.325073
3,29,lp,li,2017.848999
3,30,lp,li,2012.550415
3,31,lp,li,1984.905396
3,32,lp,li,2001.722778
3,33,lp,li,2021.074219
3,34,lp,li,2024.529785
3,35,lp,li,2016.005981
3,36,lp,li,2029.828491
3,37,lp,li,2035.587769
3,38,lp,li,2012.0896
3,39,lp,li,2051.714111
4,0,lp,li,2803.782715
4,1,lp,li,2740.619629
4,2,lp,li,2700.761719
4,3,lp,li,2726.68042
4,4,lp,li,2750.638672
4,5,lp,li,2711.434082
4,6,lp,li,2741.490967
4,7,lp,li,2729.511719
4,8,lp,li,2738.223877
4,9,lp,li,2689.436035
4,10,lp,li,2656.983154
4,11,lp,li,2762.61792
4,12,lp,li,2724.284424
4,13,lp,li,2727.987061
4,14,lp,li,2550.041748
4,15,lp,li,2267.768555
4,16,lp,li,2304.359619
4,17,lp,li,2461.177979
4,18,lp,li,2683.772949
4,19,lp,li,2658.072266
4,20,lp,li,2605.581543
4,21,lp,li,2564.634521
4,22,lp,li,2533.48877
4,23,lp,li,2548.51709
4,24,lp,li,2634.549561
4,25,lp,li,2662.210449
4,26,lp,li,2626.272949
4,27,lp,li,2597.740723
4,28,lp,li,2615.382812
4,29,lp,li,2609.937744
4,30,lp,li,2605.581543
4,31,lp,li,2645.657471
4,32,lp,li,2637.163086
4,33,lp,li,2629.104492
4,34,lp,li,2631.718018
4,35,lp,li,2683.772949
4,36,lp,li,2638.034424
4,37,lp,li,2628.015381
4,38,lp,li,2680.506104
4,39,lp,li,2676.585449
5,0,lp,li,2457.906006
5,1,lp,li,2475.93457
5,2,lp,li,2441.079102
5,3,lp,li,2414.637207
5,4,lp,li,2422.649902
5,5,lp,li,2407.025146
5,6,lp,li,2406.624512
5,7,lp,li,2381.384277
5,8,lp,li,2422.249268
5,9,lp,li,2452.697754
5,10,lp,li,2437.072998
5,11,lp,li,2347.730957
5,12,lp,li,2391.801025
5,13,lp,li,2432.666016
5,14,lp,li,2428.258789
5,15,lp,li,2462.312988
5,16,lp,li,2415.839111
5,17,lp,li,2227.94043
5,18,lp,li,2066.884521
5,19,lp,li,1962.318481
5,20,lp,li,2034.432983
5,21,lp,li,2158.229736
5,22,lp,li,2341.320801
5,23,lp,li,2349.333496
5,24,lp,li,2396.208008
5,25,lp,li,2427.858154
5,26,lp,li,2387.794678
5,27,lp,li,2405.823242
5,28,lp,li,2377.37793
5,29,lp,li,2411.832764
5,30,lp,li,2365.759521
5,31,lp,li,2368.563965
5,32,lp,li,2344.926514
5,33,lp,li,2331.705322
5,34,lp,li,2319.686279
5,35,lp,li,2308.468506
5,36,lp,li,2355.743652
5,37,lp,li,2342.92334
5,38,lp,li,2372.570312
5,39,lp,li,2397.009277
6,0,lp,li,2221.003418
6,1,lp,li,2169.52832
6,2,lp,li,2193.148926
6,3,lp,li,2173.09375
6,4,lp,li,2173.31665
6,5,lp,li,2142.119629
6,6,lp,li,2168.414307
6,7,lp,li,2124.069824
6,8,lp,li,2171.088379
6,9,lp,li,2198.051514
6,10,lp,li,2179.110352
6,11,lp,li,2151.032959
6,12,lp,li,2136.994385
6,13,lp,li,2104.683105
6,14,lp,li,1811.208618
6,15,lp,li,1591.715454
6,16,lp,li,1813.88269
6,17,lp,li,1998.836304
6,18,lp,li,2118.276123
6,19,lp,li,2150.810303
6,20,lp,li,2086.856445
6,21,lp,li,2060.338867
6,22,lp,li,2059.224609
6,23,lp,li,2082.845215
6,24,lp,li,2112.036865
6,25,lp,li,2117.607666
6,26,lp,li,2089.307617
6,27,lp,li,2100.003662
6,28,lp,li,2088.193359
6,29,lp,li,2101.786377
6,30,lp,li,2079.280029
6,31,lp,li,2101.786377
6,32,lp,li,2126.075439
6,33,lp,li,2106.020264
6,34,lp,li,2130.309326
6,35,lp,li,2090.198975
6,36,lp,li,2126.075439
6,37,lp,li,2108.248535
6,38,lp,li,2105.351807
6,39,lp,li,2090.421631
7,0,lp,li,2388.003906
7,1,lp,li,2259.576172
7,2,lp,li,2288.924316
7,3,lp,li,2272.724121
7,4,lp,li,2253.236816
7,5,lp,li,2267.089355
7,6,lp,li,2272.724121
7,7,lp,li,2232.810547
7,8,lp,li,2252.062988
7,9,lp,li,2234.923584
7,10,lp,li,2272.724121
7,11,lp,li,2294.793945
7,12,lp,li,2259.106445
7,13,lp,li,2260.280518
7,14,lp,li,2239.149658
7,15,lp,li,2074.799805
7,16,lp,li,1860.675415
7,17,lp,li,1926.180664
7,18,lp,li,2090.295654
7,19,lp,li,2183.740479
7,20,lp,li,2236.567139
7,21,lp,li,2245.723633
7,22,lp,li,2224.827881
7,23,lp,li,2205.810303
7,24,lp,li,2168.479248
7,25,lp,li,2219.192871
7,26,lp,li,2164.488037
7,27,lp,li,2173.409912
7,28,lp,li,2196.184082
7,29,lp,li,2226.706055
7,30,lp,li,2215.436523
7,31,lp,li,2212.149414
7,32,lp,li,2193.366455
7,33,lp,li,2207.218994
7,34,lp,li,2207.92334
7,35,lp,li,2214.966797
7,36,lp,li,2260.045654
7,37,lp,li,2198.531982
7,38,lp,li,2192.192627
7,39,lp,li,2250.18457
8,0,lp,li,2529.275879
8,1,lp,li,2386.438721
8,2,lp,li,2356.813232
8,3,lp,li,2465.792725
8,4,lp,li,2465.263672
8,5,lp,li,2417.651367
8,6,lp,li,2443.044678
8,7,lp,li,2406.541748
8,8,lp,li,2404.954834
8,9,lp,li,2452.038086
8,10,lp,li,2435.638184
8,11,lp,li,2492.773193
8,12,lp,li,2464.205566
8,13,lp,li,2455.741211
8,14,lp,li,2373.213135
8,15,lp,li,2073.255127
8,16,lp,li,1858.470215
8,17,lp,li,1862.702515
8,18,lp,li,2045.216675
8,19,lp,li,2234.608154
8,20,lp,li,2386.438721
8,21,lp,li,2432.464111
8,22,lp,li,2407.599854
8,23,lp,li,2435.109131
8,24,lp,li,2395.961182
8,25,lp,li,2352.581055
8,26,lp,li,2248.362793
8,27,lp,li,2331.948975
8,28,lp,li,2362.103516
8,29,lp,li,2340.942383
8,30,lp,li,2375.858154
8,31,lp,li,2391.199951
8,32,lp,li,2368.451904
8,33,lp,li,2383.793701
8,34,lp,li,2437.754395
8,35,lp,li,2426.644775
8,36,lp,li,2399.664551
8,37,lp,li,2355.755127
8,38,lp,li,2427.173828
8,39,lp,li,2385.380615
1,0,cs,re,1756.571167
1,1,cs,re,1768.040894
1,2,cs,re,1722.586792
1,3,cs,re,1756.99585
1,4,cs,re,1757.845581
1,5,cs,re,1766.341675
1,6,cs,re,1752.322998
1,7,cs,re,1776.536987
1,8,cs,re,1729.80835
1,9,cs,re,1743.826904
1,10,cs,re,1756.570923
1,11,cs,re,1799.476318
1,12,cs,re,1756.99585
1,13,cs,re,1710.267212
1,14,cs,re,1703.470581
1,15,cs,re,1701.77124
1,16,cs,re,1596.419434
1,17,cs,re,1587.498535
1,18,cs,re,1584.100098
1,19,cs,re,1645.696777
1,20,cs,re,1740.003662
1,21,cs,re,1692.00061
1,22,cs,re,1638.900024
1,23,cs,re,1682.655029
1,24,cs,re,1617.234863
1,25,cs,re,1720.887329
1,26,cs,re,1695.823853
1,27,cs,re,1702.195923
1,28,cs,re,1653.343506
1,29,cs,re,1717.913696
1,30,cs,re,1729.383423
1,31,cs,re,1743.826904
1,32,cs,re,1673.734009
1,33,cs,re,1782.484375
1,34,cs,re,1758.270386
1,35,cs,re,1722.161743
1,36,cs,re,1669.061157
1,37,cs,re,1729.383667
1,38,cs,re,1712.81604
1,39,cs,re,1677.132324
2,0,cs,re,2383.567139
2,1,cs,re,2304.679688
2,2,cs,re,2325.131836
2,3,cs,re,2384.151367
2,4,cs,re,2378.892334
2,5,cs,re,2277.215088
2,6,cs,re,2315.197998
2,7,cs,re,2318.119629
2,8,cs,re,2220.533203
2,9,cs,re,2299.42041
2,10,cs,re,2335.065918
2,11,cs,re,2354.349609
2,12,cs,re,2313.445068
2,13,cs,re,2306.432617
2,14,cs,re,2360.192871
2,15,cs,re,2361.361816
2,16,cs,re,2171.447754
2,17,cs,re,1930.695068
2,18,cs,re,1698.123535
2,19,cs,re,1641.441528
2,20,cs,re,1812.65625
2,21,cs,re,2027.697388
2,22,cs,re,2135.218018
2,23,cs,re,2227.54541
2,24,cs,re,2294.161377
2,25,cs,re,2218.195801
2,26,cs,re,2143.398926
2,27,cs,re,2184.887695
2,28,cs,re,2148.657959
2,29,cs,re,2132.296143
2,30,cs,re,2143.983154
2,31,cs,re,2136.386719
2,32,cs,re,2230.467041
2,33,cs,re,2224.623535
2,34,cs,re,2191.315674
2,35,cs,re,2135.218018
2,36,cs,re,2211.767822
2,37,cs,re,2155.085938
2,38,cs,re,2174.953857
2,39,cs,re,2237.479248
3,0,cs,re,1688.202515
3,1,cs,re,1689.104736
3,2,cs,re,1690.00708
3,3,cs,re,1710.308838
3,4,cs,re,1663.389282
3,5,cs,re,1733.768555
3,6,cs,re,1695.87207
3,7,cs,re,1717.07605
3,8,cs,re,1674.667969
3,9,cs,re,1706.699585
3,10,cs,re,1708.955322
3,11,cs,re,1662.93811
3,12,cs,re,1640.831787
3,13,cs,re,1675.570312
3,14,cs,re,1606.544434
3,15,cs,re,1454.506836
3,16,cs,re,1416.15918
3,17,cs,re,1548.346069
3,18,cs,re,1628.650635
3,19,cs,re,1659.780029
3,20,cs,re,1622.785767
3,21,cs,re,1619.176514
3,22,cs,re,1608.800049
3,23,cs,re,1628.650757
3,24,cs,re,1570.452393
3,25,cs,re,1659.780029
3,26,cs,re,1644.440918
3,27,cs,re,1617.371948
3,28,cs,re,1605.190918
3,29,cs,re,1678.728394
3,30,cs,re,1623.236938
3,31,cs,re,1647.598999
3,32,cs,re,1678.728394
3,33,cs,re,1675.119141
3,34,cs,re,1629.552979
3,35,cs,re,1635.417969
3,36,cs,re,1677.82605
3,37,cs,re,1638.124878
3,38,cs,re,1691.360596
3,39,cs,re,1672.863403
4,0,cs,re,2094.260986
4,1,cs,re,2075.393799
4,2,cs,re,2071.105713
4,3,cs,re,2083.969727
4,4,cs,re,2078.824219
4,5,cs,re,2080.110596
4,6,cs,re,2112.270752
4,7,cs,re,2077.966553
4,8,cs,re,2071.963379
4,9,cs,re,2061.672119
4,10,cs,re,2096.83374
4,11,cs,re,2093.40332
4,12,cs,re,2035.086548
4,13,cs,re,2052.66748
4,14,cs,re,1967.33606
4,15,cs,re,1866.996826
4,16,cs,re,1799.675171
4,17,cs,re,1912.020874
4,18,cs,re,2043.233765
4,19,cs,re,2025.224121
4,20,cs,re,2018.792114
4,21,cs,re,1976.769775
4,22,cs,re,1986.63208
4,23,cs,re,1928.315308
4,24,cs,re,1970.337769
4,25,cs,re,2019.220947
4,26,cs,re,2013.217773
4,27,cs,re,2019.64978
4,28,cs,re,1984.488159
4,29,cs,re,1986.63208
4,30,cs,re,2020.507324
4,31,cs,re,1996.494507
4,32,cs,re,2017.076904
4,33,cs,re,2016.21936
4,34,cs,re,2038.516968
4,35,cs,re,2040.661011
4,36,cs,re,2075.393799
4,37,cs,re,2012.78894
4,38,cs,re,2021.36499
4,39,cs,re,2047.093018
5,0,cs,re,1882.660767
5,1,cs,re,1912.446045
5,2,cs,re,1922.116577
5,3,cs,re,1913.993408
5,4,cs,re,1944.939087
5,5,cs,re,1895.039062
5,6,cs,re,1894.652222
5,7,cs,re,1895.039062
5,8,cs,re,1891.94458
5,9,cs,re,1874.537598
5,10,cs,re,1929.466187
5,11,cs,re,1891.557739
5,12,cs,re,1949.580933
5,13,cs,re,1924.824341
5,14,cs,re,1859.838379
5,15,cs,re,1934.494873
5,16,cs,re,1894.265503
5,17,cs,re,1809.938354
5,18,cs,re,1678.032104
5,19,cs,re,1581.326782
5,20,cs,re,1588.676392
5,21,cs,re,1720.58252
5,22,cs,re,1810.325195
5,23,cs,re,1849.394165
5,24,cs,re,1887.689453
5,25,cs,re,1910.125122
5,26,cs,re,1878.405762
5,27,cs,re,1897.746826
5,28,cs,re,1878.792603
5,29,cs,re,1890.784058
5,30,cs,re,1874.924316
5,31,cs,re,1857.904175
5,32,cs,re,1849.781006
5,33,cs,re,1884.20813
5,34,cs,re,1852.48877
5,35,cs,re,1819.222046
5,36,cs,re,1913.606567
5,37,cs,re,1871.442993
5,38,cs,re,1898.907349
5,39,cs,re,1887.689453
6,0,cs,re,1682.733643
6,1,cs,re,1708.204468
6,2,cs,re,1685.502197
6,3,cs,re,1710.142456
6,4,cs,re,1710.142456
6,5,cs,re,1663.076904
6,6,cs,re,1678.303955
6,7,cs,re,1681.07251
6,8,cs,re,1707.927612
6,9,cs,re,1719.278687
6,10,cs,re,1671.659424
6,11,cs,re,1746.964355
6,12,cs,re,1671.105713
6,13,cs,re,1637.329224
6,14,cs,re,1447.40564
6,15,cs,re,1353.274414
6,16,cs,re,1472.599609
6,17,cs,re,1638.15979
6,18,cs,re,1677.196533
6,19,cs,re,1699.345093
6,20,cs,re,1656.986084
6,21,cs,re,1627.639282
6,22,cs,re,1617.949219
6,23,cs,re,1645.911743
6,24,cs,re,1636.221802
6,25,cs,re,1626.808716
6,26,cs,re,1633.176392
6,27,cs,re,1669.167725
6,28,cs,re,1626.255005
6,29,cs,re,1650.341431
6,30,cs,re,1690.762573
6,31,cs,re,1691.039429
6,32,cs,re,1639.544067
6,33,cs,re,1630.130981
6,34,cs,re,1643.696899
6,35,cs,re,1681.626221
6,36,cs,re,1682.179932
6,37,cs,re,1677.750244
6,38,cs,re,1692.146851
6,39,cs,re,1694.361694
7,0,cs,re,1830.914062
7,1,cs,re,1828.707031
7,2,cs,re,1835.769409
7,3,cs,re,1860.046265
7,4,cs,re,1809.727051
7,5,cs,re,1777.946411
7,6,cs,re,1795.160889
7,7,cs,re,1796.043701
7,8,cs,re,1795.602295
7,9,cs,re,1813.258179
7,10,cs,re,1785.450195
7,11,cs,re,1800.016235
7,12,cs,re,1813.258179
7,13,cs,re,1854.308105
7,14,cs,re,1780.594849
7,15,cs,re,1672.01123
7,16,cs,re,1529.440063
7,17,cs,re,1585.497437
7,18,cs,re,1688.784302
7,19,cs,re,1772.649658
7,20,cs,re,1802.664673
7,21,cs,re,1771.766846
7,22,cs,re,1780.594849
7,23,cs,re,1732.482544
7,24,cs,re,1723.654663
7,25,cs,re,1748.372803
7,26,cs,re,1705.557373
7,27,cs,re,1722.330444
7,28,cs,re,1751.02124
7,29,cs,re,1796.485107
7,30,cs,re,1823.410278
7,31,cs,re,1841.066162
7,32,cs,re,1764.70459
7,33,cs,re,1777.063599
7,34,cs,re,1794.278076
7,35,cs,re,1756.759399
7,36,cs,re,1789.422729
7,37,cs,re,1747.048706
7,38,cs,re,1812.375366
7,39,cs,re,1774.415283
8,0,cs,re,1908.463257
8,1,cs,re,1837.838257
8,2,cs,re,1935.443604
8,3,cs,re,1933.062988
8,4,cs,re,1852.121948
8,5,cs,re,1900.527954
8,6,cs,re,1866.40564
8,7,cs,re,1902.908447
8,8,cs,re,1872.754028
8,9,cs,re,1939.411377
8,10,cs,re,1874.341064
8,11,cs,re,1898.940796
8,12,cs,re,1868.786255
8,13,cs,re,1833.870483
8,14,cs,re,1873.547485
8,15,cs,re,1837.838257
8,16,cs,re,1682.304443
8,17,cs,re,1695.794556
8,18,cs,re,1694.20752
8,19,cs,re,1789.432251
8,20,cs,re,1929.888916
8,21,cs,re,1867.199219
8,22,cs,re,1893.385986
8,23,cs,re,1900.527954
8,24,cs,re,1854.502563
8,25,cs,re,1905.289185
8,26,cs,re,1847.360718
8,27,cs,re,1836.251221
8,28,cs,re,1908.463257
8,29,cs,re,1883.863525
8,30,cs,re,1797.367676
8,31,cs,re,1863.231567
8,32,cs,re,1814.825562
8,33,cs,re,1854.502563
8,34,cs,re,1862.437988
8,35,cs,re,1853.708984
8,36,cs,re,1903.702026
8,37,cs,re,1914.018066
8,38,cs,re,1887.03772
8,39,cs,re,1867.199219
1,0,cs,li,1806.109985
1,1,cs,li,1771.962158
1,2,cs,li,1785.621338
1,3,cs,li,1796.176025
1,4,cs,li,1798.038574
1,5,cs,li,1749.610718
1,6,cs,li,1823.494385
1,7,cs,li,1774.445801
1,8,cs,li,1823.494263
1,9,cs,li,1772.583252
1,10,cs,li,1732.847412
1,11,cs,li,1773.203735
1,12,cs,li,1704.287231
1,13,cs,li,1812.939453
1,14,cs,li,1770.720459
1,15,cs,li,1683.177612
1,16,cs,li,1713.60022
1,17,cs,li,1591.28894
